State_Name,Assembly_No,Constituency_No,Year,month,Poll_No,DelimID,Position,Candidate,Sex,Party,Votes,Candidate_Type,Valid_Votes,Electors,Constituency_Name,Constituency_Type,Sub_Region,N_Cand,Turnout_Percentage,Vote_Share_Percentage,Deposit_Lost,Margin,Margin_Percentage,ENOP,pid,Party_type_TCPD,Party_ID,Max_Poll_No,last_poll,Contested,Last_Party,Last_Party_ID,Last_Constituency_Name,Same_Constituency,Same_Party,No_Terms,Turncoat,Incumbent,Recontest,Country,Women %,,,Name of Party,Result_2019,Result_2014,Share_2019,Share_2014,MH_2009_Party,MH_2009_Seats,MH_2009_Votes%,MH_2014_Party,MH_2014_Seats,MH_2014_Votes%,MH_Year,Congress Seats
Gujarat,17,24,2019,4,0,4,5,Surwade Santosh Avdhut (Gabbar),M,IND,2348,,1068412,1655658,SURAT,GEN,,13,64.53,0.22,yes,1291,0.12,1.67,4194,Independents,10809,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Gujarat,17,24,2019,4,0,4,6,Rameshbhai P. Baraiya (Pati),M,IND,1057,,1068412,1655658,SURAT,GEN,,13,64.53,0.1,yes,37,0,1.67,4193,Independents,10809,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Gujarat,17,24,2019,4,0,4,7,Mahyavanshi Natvarbhai Dahyabhai,M,IND,1020,,1068412,1655658,SURAT,GEN,,13,64.53,0.1,yes,7,0,1.67,4192,Independents,10809,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Gujarat,17,24,2019,4,0,4,8,Dinesh Jikadra Prajapati,M,IND,1013,,1068412,1655658,SURAT,GEN,,13,64.53,0.09,yes,291,0.03,1.67,4190,Independents,10809,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Gujarat,17,24,2019,4,0,4,9,Shri. Gautamraj Hindustani,M,Yuva Sarkar,722,,1068412,1655658,SURAT,GEN,,13,64.53,0.07,yes,5,0,1.67,4186,Local Party,8603,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Gujarat,17,24,2019,4,0,4,10,Dipak Gangani,M,IND,717,,1068412,1655658,SURAT,GEN,,13,64.53,0.07,yes,74,0.01,1.67,4191,Independents,10809,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Gujarat,17,24,2019,4,0,4,11,Captain Rita Maa,F,Pyramid Party of India,643,,1068412,1655658,SURAT,GEN,,13,64.53,0.06,yes,36,0,1.67,4185,Local Party,6298,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Gujarat,17,24,2019,4,0,4,12,Jogiya Amisha Vikrambhai,F,Sanyukt Vikas Party,607,,1068412,1655658,SURAT,GEN,,13,64.53,0.06,yes,75,0.01,1.67,4187,Local Party,7674,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Gujarat,17,24,2019,4,0,4,13,Dhameliya Piyush Vallabhbhai (R.D.P),M,Real Democracy Party,532,,1068412,1655658,SURAT,GEN,,13,64.53,0.05,yes,118,0.01,1.67,4188,Local Party,6905,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Gujarat,17,24,2019,4,0,4,14,Tulsibhai Laxmanbhai Dakhara,M,IND,414,,1068412,1655658,SURAT,GEN,,13,64.53,0.04,yes,0,0,1.67,4189,Independents,10809,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Gujarat,17,25,2019,4,0,4,1,C. R. Patil,M,BJP,972739,GEN,1308018,1971465,NAVSARI,GEN,,25,66.35,74.37,no,689668,52.73,1.67,GEGJ3274,National Party,1605,0,TRUE,3,BJP,1605,,,TRUE,3,FALSE,TRUE,TRUE,,,,,,,,,,,,,,,,,
Gujarat,17,25,2019,4,0,4,2,PATEL DHARMESHBHAI BHIMBHAI,M,INC,283071,GEN,1308018,1971465,NAVSARI,GEN,,25,66.35,21.64,no,273705,20.93,1.67,4195,National Party,3482,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Gujarat,17,25,2019,4,0,4,3,VINEETA ANIRUDDH SINH,F,BSP,9366,,1308018,1971465,NAVSARI,GEN,,25,66.35,0.72,yes,333,0.03,1.67,4197,State-based Party,16651,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Gujarat,17,25,2019,4,0,4,4,None Of The Above,,NOTA,9033,,1308018,1971465,NAVSARI,GEN,,25,66.35,0.69,yes,3049,0.23,1.67,,,,0,TRUE,673,NOTA,,,,,0,,FALSE,TRUE,,,,,,,,,,,,,,,,,
Gujarat,17,25,2019,4,0,4,5,CHANDANSINH SHIVVADANSINH THAKUR,M,IND,5984,,1308018,1971465,NAVSARI,GEN,,25,66.35,0.46,yes,1789,0.14,1.67,4210,Independents,10809,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Gujarat,17,25,2019,4,0,4,6,GOVINDBHAI LAXMANBHAI RATHOD,M,IND,4195,SC,1308018,1971465,NAVSARI,GEN,,25,66.35,0.32,yes,1179,0.09,1.67,GEGJ69680,Independents,10809,0,TRUE,3,IND,10809,,,TRUE,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Gujarat,17,25,2019,4,0,4,7,HIRAMANIBEN,F,Rashtriya Samaj Paksha,3016,,1308018,1971465,NAVSARI,GEN,,25,66.35,0.23,yes,99,0.01,1.67,4206,Local Party,6792,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Gujarat,17,25,2019,4,0,4,8,CHAUHAN NILESHKUMAR,M,IND,2917,,1308018,1971465,NAVSARI,GEN,,25,66.35,0.22,yes,437,0.03,1.67,4211,Independents,10809,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Gujarat,17,25,2019,4,0,4,9,JAVID AHMAD SHEKH,M,IND,2480,,1308018,1971465,NAVSARI,GEN,,25,66.35,0.19,yes,376,0.03,1.67,4212,Independents,10809,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Gujarat,17,25,2019,4,0,4,10,JAIN RAJENDRAKUMAR ANILKUMAR,M,IND,2104,,1308018,1971465,NAVSARI,GEN,,25,66.35,0.16,yes,359,0.03,1.67,4213,Independents,10809,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Gujarat,17,25,2019,4,0,4,11,KHAN HEENABEGUM KAMRUDDIN,F,IND,1745,,1308018,1971465,NAVSARI,GEN,,25,66.35,0.13,yes,248,0.02,1.67,4208,Independents,10809,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Gujarat,17,25,2019,4,0,4,12,SOHILKHAN HASHIMKHAN (Sohil Panchar),M,IND,1497,,1308018,1971465,NAVSARI,GEN,,25,66.35,0.11,yes,448,0.03,1.67,4219,Independents,10809,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Gujarat,17,25,2019,4,0,4,13,ANISHBHAI GAFFARBHAI BHIMANI (Ganibhai),M,IND,1049,,1308018,1971465,NAVSARI,GEN,,25,66.35,0.08,yes,20,0,1.67,4207,Independents,10809,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Gujarat,17,25,2019,4,0,4,14,SHAIKH SAEED INAYAT PATRAKAR,M,IND,1029,,1308018,1971465,NAVSARI,GEN,,25,66.35,0.08,yes,200,0.02,1.67,4216,Independents,10809,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Gujarat,17,25,2019,4,0,4,15,AMRUTHAM NARSAIAH PAPAIAH,M,Pyramid Party of India,829,,1308018,1971465,NAVSARI,GEN,,25,66.35,0.06,yes,18,0,1.67,4198,Local Party,6298,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Gujarat,17,25,2019,4,0,4,16,SACHIN G. KINDA,M,Rashtriya Nav Nirman Bharat Party,811,,1308018,1971465,NAVSARI,GEN,,25,66.35,0.06,yes,14,0,1.67,4205,Local Party,18065,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Gujarat,17,25,2019,4,0,4,17,SAIYAD MEHMUD AHMAD,M,IND,797,,1308018,1971465,NAVSARI,GEN,,25,66.35,0.06,yes,72,0.01,1.67,4218,Independents,10809,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Gujarat,17,25,2019,4,0,4,18,Dr. KANUBHAI KHADADIYA,M,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),725,,1308018,1971465,NAVSARI,GEN,,25,66.35,0.06,yes,62,0,1.67,4199,State-based Party,8082,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Gujarat,17,25,2019,4,0,4,19,SHEKH HAMID RAMJAN,M,IND,663,,1308018,1971465,NAVSARI,GEN,,25,66.35,0.05,yes,50,0,1.67,4217,Independents,10809,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Gujarat,17,25,2019,4,0,4,20,SHRIPRAKASH SHUKLA,M,Bhartiya Shakti Chetna Party,613,,1308018,1971465,NAVSARI,GEN,,25,66.35,0.05,yes,16,0,1.67,4204,Local Party,2047,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Gujarat,17,25,2019,4,0,4,21,PATEL NAVINKUMAR SHANKARBHAI,M,IND,597,GEN,1308018,1971465,NAVSARI,GEN,,25,66.35,0.05,yes,20,0,1.67,4214,Independents,10809,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Gujarat,17,25,2019,4,0,4,22,RAMJAN MANSURI - PATRAKAR,M,IND,577,,1308018,1971465,NAVSARI,GEN,,25,66.35,0.04,yes,3,0,1.67,4215,Independents,10809,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Gujarat,17,25,2019,4,0,4,23,JAVADKHAN PATHAN,M,Yuva Sarkar,574,,1308018,1971465,NAVSARI,GEN,,25,66.35,0.04,yes,4,0,1.67,4200,Local Party,8603,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Gujarat,17,25,2019,4,0,4,24,SHARMA RAJMAL MOHANLAL (GABBAR),M,Svatantra Bharat Satyagrah Party,570,,1308018,1971465,NAVSARI,GEN,,25,66.35,0.04,yes,30,0,1.67,4203,Local Party,8160,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Gujarat,17,25,2019,4,0,4,25,JITENDRABHAI PREMNATH MISHRA,M,Sanyukt Vikas Party,540,,1308018,1971465,NAVSARI,GEN,,25,66.35,0.04,yes,43,0,1.67,4201,Local Party,7674,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Gujarat,17,25,2019,4,0,4,26,PASVAN VIRENDRA,M,Bharatiya Bahujan Congress,497,,1308018,1971465,NAVSARI,GEN,,25,66.35,0.04,yes,0,0,1.67,4202,Local Party,15789,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Gujarat,17,26,2019,4,0,4,1,Dr.K.C.PATEL,M,BJP,771980,ST,1260377,1670868,VALSAD,ST,,9,75.43,61.25,no,353797,28.07,2.04,GEGJ3303,National Party,1605,0,TRUE,2,BJP,1605,,,TRUE,2,FALSE,TRUE,TRUE,,,,,,,,,,,,,,,,,
Gujarat,17,26,2019,4,0,4,2,CHAUDHARI JITUBHAI HARJIBHAI,M,INC,418183,ST,1260377,1670868,VALSAD,ST,,9,75.43,33.18,no,398876,31.65,2.04,4221,National Party,3482,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Gujarat,17,26,2019,4,0,4,3,None Of The Above,,NOTA,19307,,1260377,1670868,VALSAD,ST,,9,75.43,1.53,yes,3948,0.31,2.04,,,,0,TRUE,674,NOTA,,,,,0,,FALSE,TRUE,,,,,,,,,,,,,,,,,
Gujarat,17,26,2019,4,0,4,4,KISHORBHAI RAMANBHAI PATEL (Rajubhai),M,BSP,15359,ST,1260377,1670868,VALSAD,ST,,9,75.43,1.22,yes,5823,0.46,2.04,4220,State-based Party,16651,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Gujarat,17,26,2019,4,0,4,5,PATEL PANKAJBHAI LALLUBHAI,M,Bhartiya Tribal Party,9536,ST,1260377,1670868,VALSAD,ST,,9,75.43,0.76,yes,2075,0.16,2.04,4224,Local Party,2055,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Gujarat,17,26,2019,4,0,4,6,PATEL UMESHBHAI MAGANBHAI,M,IND,7461,ST,1260377,1670868,VALSAD,ST,,9,75.43,0.59,yes,283,0.02,2.04,4228,Independents,10809,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Gujarat,17,26,2019,4,0,4,7,PATEL NARESHBHAI BABUBHAI,M,Sardar Vallabhbhai Patel Party,7178,ST,1260377,1670868,VALSAD,ST,,9,75.43,0.57,yes,1359,0.11,2.04,4223,Local Party,7682,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Gujarat,17,26,2019,4,0,4,8,GANVIT JAYENDRABHAI LAXMANBHAI,M,IND,5819,ST,1260377,1670868,VALSAD,ST,,9,75.43,0.46,yes,2822,0.22,2.04,4227,Independents,10809,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Gujarat,17,26,2019,4,0,4,9,GAURANGBHAI RAMESHBHAI PATEL,M,IND,2997,ST,1260377,1670868,VALSAD,ST,,9,75.43,0.24,yes,440,0.03,2.04,GEGJ3310,Independents,10809,0,TRUE,2,HJP,10341,,,FALSE,0,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,
Gujarat,17,26,2019,4,0,4,10,BABUBHAI CHHAGANBHAI TALAVIYA,M,Bahujan Mukti Party,2557,ST,1260377,1670868,VALSAD,ST,,9,75.43,0.2,yes,0,0,2.04,GEGJ3304,Local Party,1074,0,TRUE,2,BMUP,1074,,,TRUE,0,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,
Haryana,17,1,2019,4,0,4,1,RATTAN LAL KATARIA,M,BJP,746508,SC,1316235,1846738,AMBALA,SC,,18,71.27,56.72,no,342345,26.01,2.38,GEHR69696,National Party,1605,0,TRUE,5,BJP,1605,,,TRUE,3,FALSE,TRUE,TRUE,,,,,,,,,,,,,,,,,
Haryana,17,1,2019,4,0,4,2,SELJA,F,INC,404163,SC,1316235,1846738,AMBALA,SC,,18,71.27,30.71,no,307867,23.39,2.38,GEHR75765,National Party,3482,0,TRUE,7,INC,3482,,,TRUE,4,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Haryana,17,1,2019,4,0,4,3,NARESH KUMAR,M,BSP,96296,SC,1316235,1846738,AMBALA,SC,,18,71.27,7.32,yes,76721,5.83,2.38,7051,State-based Party,16651,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Haryana,17,1,2019,4,0,4,4,RAM PAL,M,Indian National Lok Dal,19575,SC,1316235,1846738,AMBALA,SC,,18,71.27,1.49,yes,7273,0.55,2.38,7053,State-based Party,3863,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Haryana,17,1,2019,4,0,4,5,PRITHVI RAJ,M,AAP,12302,SC,1316235,1846738,AMBALA,SC,,18,71.27,0.93,yes,4359,0.33,2.38,7057,State-based Party,13,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Haryana,17,1,2019,4,0,4,6,None Of The Above,,NOTA,7943,,1316235,1846738,AMBALA,SC,,18,71.27,0.6,yes,380,0.03,2.38,,,,0,TRUE,675,NOTA,,,,,0,,FALSE,TRUE,,,,,,,,,,,,,,,,,
Haryana,17,1,2019,4,0,4,7,ARUN KUMAR,M,CPI,7563,SC,1316235,1846738,AMBALA,SC,,18,71.27,0.57,yes,3821,0.29,2.38,7050,State-based Party,2444,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Haryana,17,1,2019,4,0,4,8,RANJEET SINGH,M,IND,3742,SC,1316235,1846738,AMBALA,SC,,18,71.27,0.28,yes,472,0.04,2.38,7065,Independents,10809,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Haryana,17,1,2019,4,0,4,9,BETA MAM CHAND RATTUWALA,M,IND,3270,SC,1316235,1846738,AMBALA,SC,,18,71.27,0.25,yes,633,0.05,2.38,7064,Independents,10809,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Haryana,17,1,2019,4,0,4,10,JATINDER SINGH,M,IND,2637,SC,1316235,1846738,AMBALA,SC,,18,71.27,0.2,yes,509,0.04,2.38,7063,Independents,10809,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Haryana,17,1,2019,4,0,4,11,Anil Kumar,M,Republican Party of India (A),2128,SC,1316235,1846738,AMBALA,SC,,18,71.27,0.16,yes,234,0.02,2.38,7055,State-based Party,12285,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Haryana,17,1,2019,4,0,4,12,RATTAN LAL,M,IND,1894,SC,1316235,1846738,AMBALA,SC,,18,71.27,0.14,yes,52,0,2.38,7066,Independents,10809,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Haryana,17,1,2019,4,0,4,13,SURAJ KUMAR,M,Bahujan Mukti Party,1842,SC,1316235,1846738,AMBALA,SC,,18,71.27,0.14,yes,266,0.02,2.38,7061,Local Party,1074,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Haryana,17,1,2019,4,0,4,14,SURAJ BHAN,M,IND,1576,SC,1316235,1846738,AMBALA,SC,,18,71.27,0.12,yes,414,0.03,2.38,GEHR20210,Independents,10809,0,TRUE,10,BJP,1605,,,FALSE,4,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Haryana,17,1,2019,4,0,4,15,RAJENDER KUMAR BHATLI,M,Bhartiya Shakti Chetna Party,1162,SC,1316235,1846738,AMBALA,SC,,18,71.27,0.09,yes,90,0.01,2.38,GEHR3334,Local Party,2047,0,TRUE,2,BSCP,2047,,,TRUE,0,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,
Haryana,17,1,2019,4,0,4,16,SURAJ BHAN NARWAL,M,Pragatishil Samajwadi Party (Lohia),1072,SC,1316235,1846738,AMBALA,SC,,18,71.27,0.08,yes,123,0.01,2.38,7062,State-based Party,17283,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Haryana,17,1,2019,4,0,4,17,VARUN KUMAR JAGLAN,M,Peoples Party of India (Democratic),949,SC,1316235,1846738,AMBALA,SC,,18,71.27,0.07,yes,55,0,2.38,7059,Local Party,6054,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Haryana,17,1,2019,4,0,4,18,SANDEEP SINGH,M,Aapki Apni Party (Peoples),894,SC,1316235,1846738,AMBALA,SC,,18,71.27,0.07,yes,175,0.01,2.38,7060,Local Party,18403,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Haryana,17,1,2019,4,0,4,19,PURAN CHAND,M,Rashtriya Lokswaraj Party,719,SC,1316235,1846738,AMBALA,SC,,18,71.27,0.05,yes,0,0,2.38,7056,Local Party,6713,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Haryana,17,2,2019,4,0,4,1,NAYAB SINGH,M,BJP,688629,GEN,1230202,1651648,KURUKSHETRA,GEN,,24,74.48,55.98,no,384591,31.26,2.7,7069,National Party,1605,0,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Haryana,17,2,2019,4,0,4,2,NIRMAL SINGH,M,INC,304038,,1230202,1651648,KURUKSHETRA,GEN,,24,74.48,24.71,no,228413,18.57,2.7,7070,National Party,3482,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Haryana,17,2,2019,4,0,4,3,SHASHI,F,BSP,75625,,1230202,1651648,KURUKSHETRA,GEN,,24,74.48,6.15,yes,7112,0.58,2.7,7071,State-based Party,16651,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Haryana,17,2,2019,4,0,4,4,JAI BHAGWAN SHARMA (DD),M,Jannayak Janta Party,68513,,1230202,1651648,KURUKSHETRA,GEN,,24,74.48,5.57,yes,7834,0.64,2.7,7072,Local Party,18457,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Haryana,17,2,2019,4,0,4,5,ARJUN SINGH CHAUTALA,M,Indian National Lok Dal,60679,,1230202,1651648,KURUKSHETRA,GEN,,24,74.48,4.93,yes,56068,4.56,2.7,7068,State-based Party,3863,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Haryana,17,2,2019,4,0,4,6,ASHWINI SHARMA HRITTWAL,M,IND,4611,GEN,1230202,1651648,KURUKSHETRA,GEN,,24,74.48,0.37,yes,1413,0.11,2.7,GEHR3370,Independents,10809,0,TRUE,2,IND,10809,,,TRUE,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Haryana,17,2,2019,4,0,4,7,None Of The Above,,NOTA,3198,,1230202,1651648,KURUKSHETRA,GEN,,24,74.48,0.26,yes,84,0.01,2.7,,,,0,TRUE,676,NOTA,,,,,0,,FALSE,TRUE,,,,,,,,,,,,,,,,,
Haryana,17,2,2019,4,0,4,8,Sandeep Singh,M,IND,3114,,1230202,1651648,KURUKSHETRA,GEN,,24,74.48,0.25,yes,303,0.02,2.7,7089,Independents,10809,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Haryana,17,2,2019,4,0,4,9,CS KANWALJIT SINGH,M,IND,2811,,1230202,1651648,KURUKSHETRA,GEN,,24,74.48,0.23,yes,362,0.03,2.7,7083,Independents,10809,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Haryana,17,2,2019,4,0,4,10,BALVEER SINGH,M,IND,2449,,1230202,1651648,KURUKSHETRA,GEN,,24,74.48,0.2,yes,136,0.01,2.7,7085,Independents,10809,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Haryana,17,2,2019,4,0,4,11,SUMER CHAND,M,Peoples Party of India (Democratic),2313,,1230202,1651648,KURUKSHETRA,GEN,,24,74.48,0.19,yes,373,0.03,2.7,7080,Local Party,6054,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Haryana,17,2,2019,4,0,4,12,ANIL YOGI UPADHYAY,M,IND,1940,,1230202,1651648,KURUKSHETRA,GEN,,24,74.48,0.16,yes,473,0.04,2.7,7081,Independents,10809,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Haryana,17,2,2019,4,0,4,13,RAMESH CHANDER KHATKAR,M,IND,1467,,1230202,1651648,KURUKSHETRA,GEN,,24,74.48,0.12,yes,123,0.01,2.7,7086,Independents,10809,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Haryana,17,2,2019,4,0,4,14,JAI PARKASH SHARMA,M,IND,1344,,1230202,1651648,KURUKSHETRA,GEN,,24,74.48,0.11,yes,158,0.01,2.7,7084,Independents,10809,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Haryana,17,2,2019,4,0,4,15,VIKRAM SINGH,M,Bhartiya Shakti Chetna Party,1186,,1230202,1651648,KURUKSHETRA,GEN,,24,74.48,0.1,yes,57,0,2.7,7077,Local Party,2047,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Haryana,17,2,2019,4,0,4,16,RAMESHWAR (FOJI),M,IND,1129,,1230202,1651648,KURUKSHETRA,GEN,,24,74.48,0.09,yes,38,0,2.7,7087,Independents,10809,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Haryana,17,2,2019,4,0,4,17,SUBHASH CHAND BEDI,M,Pragatishil Samajwadi Party (Lohia),1091,,1230202,1651648,KURUKSHETRA,GEN,,24,74.48,0.09,yes,106,0.01,2.7,7079,State-based Party,17283,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Haryana,17,2,2019,4,0,4,18,JYOTI HIBANA,F,Navnirman Party,985,,1230202,1651648,KURUKSHETRA,GEN,,24,74.48,0.08,yes,64,0.01,2.7,7073,Local Party,18458,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Haryana,17,2,2019,4,0,4,19,SACHIN GABA,M,IND,921,,1230202,1651648,KURUKSHETRA,GEN,,24,74.48,0.07,yes,33,0,2.7,7090,Independents,10809,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Haryana,17,2,2019,4,0,4,20,ROSHAN LAL MUWAL,M,IND,888,,1230202,1651648,KURUKSHETRA,GEN,,24,74.48,0.07,yes,43,0,2.7,7088,Independents,10809,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Haryana,17,2,2019,4,0,4,21,SATISH KUMAR SINGAL,M,IND,845,,1230202,1651648,KURUKSHETRA,GEN,,24,74.48,0.07,yes,79,0.01,2.7,7091,Independents,10809,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Haryana,17,2,2019,4,0,4,22,RAM NARAYAN,M,Bhartiya Jan Samman Party,766,,1230202,1651648,KURUKSHETRA,GEN,,24,74.48,0.06,yes,80,0.01,2.7,7076,Local Party,18782,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Haryana,17,2,2019,4,0,4,23,SANDEEP KUMAR KAUSHIK,M,Rashtriya Lokswaraj Party,686,,1230202,1651648,KURUKSHETRA,GEN,,24,74.48,0.06,yes,179,0.01,2.7,7078,Local Party,6713,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Haryana,17,2,2019,4,0,4,24,RAJ KUMARI,F,Bharat Prabhat Party,507,,1230202,1651648,KURUKSHETRA,GEN,,24,74.48,0.04,yes,40,0,2.7,7075,Local Party,18101,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
